Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10
41,10,6,81,73,54,62,13,87,60
99,58,34,25,50,14,41,80,80, 
 ,64,19,14,66,64, , ,57,26
1,28,9,44,68,98,86,3,67,76
55, ,20,58,26,11,95,47, ,90
23,16,8,28, ,95,29,91, ,11
17,68,8,6,34,44,45,84,90,63
5,13,46,31,49,60,39,78,17,19
37,76,31,43,55,41,23,1,45,88
 ,48,16,39,95,83,61,24,79,87
41,43,18, ,87,37, ,13,0,3
94,64,46,26,69,57,8,51, , 
50,58,42,34, ,34,63,81,39,9
86,34, ,91,36,52,14,42,97,6
40,67,29,8,82,1,54,82,19,46
17,93,1,4,20,31,77,87,41,99
63,70,84,65,26,60,10,76,89,12
92,70,42,77,53, , ,79,36,30
67,13,1,81,36,59,81,93,21,10
19,77,81,4,20,18, ,32, ,56
 ,93,29,50,35,3,13, ,77,18
36,76,57,43, ,59,83,11,26, 
77, ,80,25,27,70,35, ,58,99
0,63,3,11, ,87,57, ,80, 
5,36, ,7,40,85, ,84,42,77
31,81,99,78,76,36, ,42,22,30
17,66,69,87,51,60,48,3, ,73
99,60,89,78,68,45,72,64,84,63
24,28,28,50,13,86,75,48,93,79
82,59,40,31,97,93,74,67,92,71
42,19,5,81,95,59,85,34,43,51
60,61, ,29,58,9,90,84,73,90
48,31,36,61,94, ,35,58,23,26
82,71,65,31,12,63,32, ,59,67
14,47,97,86,58,21,92, ,39, 
71,42,98,88,43,64,69,73,7,51
64,3,29,82,34,50,79,61,21,91
98,75,35,84, ,36,83,38,75,51
68,47,74,36,62,43,85,3,35,37
 ,74, ,20,24,86,93,72,30,81
 ,44, ,71,43,92,26,56,4,53
21,22, ,15,26,93,37,72,14,53
 ,28,38,76,53,65,7,84,95,44
64,52,37,10,26,73,86,26,57,20
84,17, ,2,68,65,5,79,3,54
18,97,67,25, ,28,68, ,86,71
26,29, ,34,45, ,37,84,12, 
80,80,39,85,22,94,55,53,12,60
2,24,43,48,69,54,12,21,44,60
90,95,38,40,93,97,7,60,78,50
40,96,40,5,25,53,21,62,96,9
3,87, ,47,7,12,96,51,58,55
94,97,42,72,42,11,79,20,48,52
 ,65,21,62,42,27, ,48,37, 
9,72,4,64,26,72,8,19,39,57
13,33,86,89,96,1, ,74,78,56
6,74,20,21,41,51,76, ,17,36
9,88,40,85,41,89,72, ,73,21
15,58,6,17, ,56,60,53, ,93
62,53,15,0, ,74,37,54,28,7
39, ,95,76,63,38,37,83,28,88
16,3, ,73,42,31,64,40,66,56
15,66, ,66,9,54,25,2,26,2
86,68,69,77,5,6,44,0,7,72
63,15,98, ,24,20,48,29,93,62
74,49,35,8,45,24,38,78, ,96
74,64,6,65,83,53,7,76,80,24
60,55,38,2,57,9,57,67,64,55
65,74,54,89,66, ,27,22,52,54
86,27,11,85,66,31,83,88,95,46
7,96,73,86,48, , ,94,53,72
81, ,12,40,41,49,44,89,76,78
 ,3,53, ,47,34,90,34,31,82
 ,24,50,14,96,6,97,33,47, 
28,65,88,36, ,67,66,70,9,97
51,42,16,60,40,36,35,53,59, 
82,1, ,40,51,44,73, , ,53
55,9,21,83,18,54,45,60, ,13
31,49,81,55,42,30,26,11,64,6
76,76,88, ,27,28,88,75,45,25
16, ,18,96,46,88,82,96, ,84
34,81,37,27,40,87,96,62,22, 
52,6,85,6,49,66,60, ,23,26
 , , ,17,20, ,69,81,97,22
99,45,61,47,31,91,41,5,85,88
50,13, ,95,53,57,9,37,30, 
65,64,95,75,77,31,79,76,1,88
85,94,8,14,93, ,59, ,16,8
59,53,51,73,25,60,12,12,22,70
21, ,59, ,61,81,31,55, ,6
6, ,82, ,94,68,63,72,10,60
58, ,98,1,5,14,64, ,99,26
 ,21,97,99,95,98,61,89,99, 
1,13,31,22,96,36,16,44,64,52
63,49,14,84,17,67,90,77,32, 
28,22, ,88,91,64,4,97, , 
72,71,81,9,19,94,87,80,2,49
28,44,85,21,3,95,53, ,34,74
23,0,49,56,83,8,17,19,34,32
70,12,31,11,82,73,47,81,55,56
26,13,13, , ,0,65,65,17,56
63,14,45,11,59,65,5,80,35,52
42,77,24,86,40,70,81,41,47,54
 ,20,25,1,47,97,38,14,73,33
 ,75,3,70,84,98,23,59,44,47
18,86,82,70,10,62,27,11,94,75
98,19, ,78, , ,15, ,58,24
47,70,23,83,70,81,75,45, , 
97,42,57,80,61,94,80,81,0,83
56,78,20,95,28,29,47,92,65,88
12,13,24,44,99,8,83,94,40,68
14,96,70,67,61,62,38,67,70,87
40,26,82, ,23,95,24,89,64,53
38,62,47,79, , ,98,31,5,77
81,34,94,70,45,60,34, ,97,56
91,44,65,15,28, ,54,39,28,48
16,33,94,77,65,59,81,46,92,80
99,90,1, ,30,92,79,63,80,34
98,43,6,47,62,51,17,6,2,15
98,63,93,35,59,57,95,58,71,72
23,49,24,13,91,60,35,68,51,3
75,69,62,71,32,68,67,97,74,18
38,56,4, ,55,8, ,69,76, 
48,95,34,59,48,27,69,97,49,53
77, ,85,10,11,88,35,69,89,86
69,69,7,26, ,99,87,19, ,95
17,90,80, ,50,49,39,40, ,69
24,41,95,24,71,33,20, ,10,53
16,88,74,57,4,85,44,30,77,5
52,83,42,91,90,88,48,72,4,39
50,98,6,75,10,33,4,82,50,99
19,47,65,92,50,79,56,95,6,46
53, ,57,63,46,4,58,34,58,18
5,8,6, ,68,74,10,94,86,54
36,95,51,58,47,96,19,84,52,29
63,36,32,65,21,10,13,82,95,42
 ,38,72,3,37,28,37,94,65,76
47,94,9,87,95,16,81,57,39,52
35,35,13,83,55, ,2,57,66,96
53,57,5,49,51,13,45,63,7,2
48,49,20, ,87,56, ,80,9,97
46,69,77, ,40,62, ,48, ,97
20, ,7,51,84, ,94,17,66,23
 , ,80,73,18,90,10,35,92,37
81,44,93, ,10,99,14,21,5,27
24,38,47, ,78,92,79,88,88,62
92,20,68,90,51,49,20,39, ,66
13,99,65,17,61,51,91,3,75,51
 ,47,1, ,40,69,20, ,19,58
29,55,99,20,41,81, , , ,79
95, ,36,31,79,36, ,95,56,48
43,5,28, ,19,10,96,8,97, 
28,82, ,82,20,25,24,6,15,38
87,19,71,34, ,32,62,11,4,26
55,99,26,26,26,75,69,47,4,1
22,7,94,29,54,72,59,29,81,22
 ,98,8,83,36,77,69,27,5,84
 ,40,10,48,85,96,38,6,43,57
74, ,94,7,28,67,17,53,78,42
39,15,11,53,92,43,66,7,22, 
50,51,45,17,98,83,9,32,68,11
74,97,70,93,67,15,37,82,85, 
84, ,1,63,37,15,85,52,75,29
53,78,15,35,0,97,5,31,48,39
25,34,43,95,8,88,21,31,84,34
87,8,99,98,34,33,92, ,36,66
63,44,12,56,96,83,10,89,13,0
63,94, , ,95, , ,22,52,5
79,13,86,57,11,98, ,99,40,81
69,59,60,59,74,46,6, ,83, 
41,61,90,65,74,28,69,0,34,50
1,20,64,57,11,67, ,29, ,17
 ,91,54,80,48, ,8,80,84,58
28,66,68,92,64,49,38,73,29,30
69,68,0,88,50,34,63,19,35, 
99,95,83,54,0,63,45,50,4,13
 ,61,28, ,47,61,2,3,42,69
18,73,51,86,43,0,81,18, ,42
25,93,2,87, ,73,93,39,74,85
 ,29,93,33,5, ,47,47,64,49
19,15,20,85,75,50,21,90,36, 
79,47,30,49,82,27,1,16,98, 
58,39, ,60,52,88,42,12,69,7
21,0,91,27,95,33,85,14,96,46
10,78,2,41,34,90,39,4,93,38
58,64,5,37,55,51,18,17,21, 
56,82,47,17,68,15,8,23,93,89
57,46,91,40,98,4,7,67,61,32
34,88,35,95,14,24,59,95,48, 
 ,35,1,54,97,54,46,78,32, 
27,60,68,72,27, ,63,34,53,41
5,23,68,48,4, ,50,4,21,43
12,17,35,35,57,74,77,89,82, 
29,66,15,93, , ,70,78,7,77
 ,10,87,33,99,2,82, ,46,0
29,88,60,15,0,19,33,88,22,35
73,89,41,65,32, ,61,38,21,2
97,80,58,63,36,96,11,13,95,31
23,33, ,72,80,74,66,21,58,5
 ,43,97,70,20,2,49, ,83,8
83,24,30, ,51, ,87,36,80,57
22,55,71,38,57,8,78,55,49,93
37,23,63, ,44,43,34,35,83,61
0,88, ,79,64,8,35,84,70,19
93,99,66,8,95,52,51,63,98, 
 ,72,21, ,5,67,88,47,22,87
28,29,29,31,68, ,12,27,43,93
54,7,49,56,53,57,5,17,65,16
90,95,59,87,71,43,43,34, ,91
34,21,73,39,22,75,51,49,2,42
43,49,67,3, ,94,16,44,36,78
 ,39,77,13,45,98, ,41,70,80
14,52,63,72,7,10,4,24,11,89
61,37,26,62,90,68,83,14,88,55
96,81,0,76,20,50,70,31,67,95
37,62,84,68,64,69,90,62, , 
2,4,58,40,73,84,65,32,43,5
89,35, ,25,94,64, ,40,71,13
89,20,54,96, ,40,19,92,87,21
58,29,48,63,19,99,51,52,41,21
52,31, ,23,2,83,33,45,48,19
13,34,32, ,57,36,91,41,60,46
58,5,53,19,53,29,27,22,43,70
6,81,95,20,79,77,88, , , 
30,41,82,71, ,44,95,39,21,0
44,72,89,61,33,20,4,62, ,91
48,64,39,24,1,42,89,90,53, 
31,48,95,25,0,48,28,84,31,37
65,15,72,73,33,61,88,17,61,40
 ,89,50,68,12,1, ,84,80,81
42,68,81, ,99,75,80,64,21,51
 ,64,81, ,66,99,32,66,21,29
84,18,70,97,69,51,8,85,12,49
87,2,2,68,39,2,27, ,97,80
 ,99,11,16, ,28,88,20,11,39
9,19,66,35,26,8,66,6,9,67
54,39,5,80,1, ,10,16,50,54
85,46,55, ,6,15,62,71,12,62
92,13,74,5,47,48,50,33,91,42
 ,57,95,44,40,59, ,22,3,44
90,73,78,74,66,90,64,66,20,82
34,77,18,14,98, , ,51,27,29
41,68,5,56,71,67,95,58,69,74
99,44,60,36,25,90,62,99,91,41
34, ,29,75,80,77,51,9,10,19
 ,85,97,47,16,54,1,67,17, 
20,46,24,47, ,57,0,68,44,34
63, ,18,32,77,24,46,14,42, 
90,73,9,4,59,44,41, ,72,54
33,56,87,2,96, ,87,11,84,34
99,38,87,53,52,87,13,14,6,73
13,47,55,62,79,28,90,23,48,11
56,59,18,40,91,32,33,6,38,28
64,96,24,33,96,74,44,22,7,87
77,3,99,99,77,54,84,97,71,82
76,21,90,82,8,96,89,96,9,26
23,29,32,16,58,72,55,54,38,43
7,32,40,86, , ,37,93,55, 
71,51,3,25,40,37,15,85,16, 
45,46,82,18,50,2,45,95,36,40
21, ,99,56,83,68, ,37,89,10
95,82,4,30,43,80,2,96,1,31
7,55,23,14, ,25,8, ,6,32
89, ,70,8,55,73,14,87,15,42
90,21,78,0,37,15,80,81, , 
23,72,86,57, , ,49,81,6, 
84,55,72,84,27,28,25,2,90,18
56,84,40,10,40,34,48,93,36,67
53,43,14,10,44,83,20,30,2,41
54,68,66,23,40,67,87,72,56,7
 ,91,32,33,62,35,29,74,77,55
77,48,33,42,16,42,37, ,69,54
56,98,58,37,87,46,51,17,26,64
93,4, ,38,96,87,89,58, ,68
66,63,25,5,37,19,93,91,24,37
15, ,74,60,10,1,1,62,82,20
15,45,46,8,83,81,42,83,10, 
20,51,81,83,92,15,76, ,92,22
58,28,45,91,87,73,22,89,34,26
92,45,64,74,27,58,1,25,56, 
44,50,42,72,37,12,63,13,63,48
54,79,46,65, ,82, ,1, ,43
21,62,41,57,43,5,80,24,5,72
29,92,36,13,9,81,85,25,73,67
14,88,98,20,77,74,58,18,26,52
 ,34,73,92,52,68,89,58,39,5
49,17,55,75,11,3,95,15,15,70
82,37,79,57,67,63,59,73,66,66
56,25,7,21,48, ,31,29,11,61
 ,23,10,75,99,32,19,36, ,43
62,35,59,86,71,14,27,56,18,97
40,34,59,42,64,92,53,82,95,1
65,99,24, ,42,13,37,80,12,85
68, ,95,39,37, ,38,11,2,79
 ,22, ,67,86,37,52,18,95,16
69,57,41,7,51,57,70,53,11,21
69,97,82,42, ,58,13,55,94,26
3, ,34,83,34,8,92,14, ,96
41, ,0, ,54, ,49,8,82,2
 ,85,87,13,72,58,91,66,29, 
1,87,60,8,33,15,8,21, ,1
0,19,35,13,43,17,44,64,56,81
35, ,71,9,94, ,22,67,24,52
4,80, ,24,38,73,78,75,40,32
40,16,49,2,7,43,9,25,13,48
46,91,22,76,14, ,54,30, ,12
 ,20,19,6,90,73, ,25,8,12
84,93,99,53,37,20,34,70,16,38
26,49,62,54,92,2, ,96,55,30
40,11,7,61,24,76,23,51,15,44
18,90,69,72,89,16, ,27,83,82
61, ,62,52,93,39,56,50,54,32
44,30,53,88,91,56,86,13, ,66
31, ,69,60,37,40,42,93,45,81
21,59,86, ,0,50,55,1,52,17
30,12,75,94,42,29,62,36,88,52
75,55,85, ,37,6,79,22,14,75
63,93,80,76, ,58,72,77, ,63
 , ,33,11,1,94,54,79,87,57
 ,34,52,62,27,52, ,37,3,9
83, ,77,3,5,34,78,46,90,5
23,92,25,13,99,82,67,62,19,92
86,3,29,76,48,74,14,49,62,12
47,75,87,60,4,32,80,54,85,31
13,7,72, , ,20,96,73,83,9
68, ,0,77,59,22,19,3,65,96
97,43,26, ,98,11,40,22,80,15
85,40,22,79,63,42,7,30,0,33
38,6,24,16,55,23,34,17,61,3
6,10,19,98,83,17,77,1,53,7
48,50,93,40,64,79,89,85,31, 
15, ,37,69,95, ,2,4,81,26
27,13,61,60,71,83,95,71,35,9
 ,31,62,34,44,22,50,7,65,81
64,0, ,98,86,57,8,27,80,73
34,99,45,35, ,28,86, ,87,45
5,20,27,80,67,44, ,78, ,6
39, ,8, ,95,98,78,69,75,47
17,56,87, ,23,60,86,98,91,0
3,88,43,56,6,74,63,65,89,73
46,72,76,61,79,57,26,70,77,97
71, ,34,59,63, ,76,90,4,20
34,27,83,37,23,79,0,93, ,67
68,79,7,16,56,77,17,49,60,47
26,92,63,40, ,7,98,91,46,40
99,80,40, ,50,73,32,61,46,68
84,94,95, ,19,31,82,83,52,21
 ,39,73,95,96,61, ,45,23,58
28,36,38,90,82,45,66, ,62,14
28,99,76,34,51,97,4,44,13,54
45,80,63,91,94,84,17,12,12,32
22,72,4,91,80,53,44,74,34,34
72,51,2,83,11,79,44,60,68,68
98,74,55,50,14,19,3,76,35,21
 ,0, ,51,68,93, ,91,43,14
 ,5,68,92,96,77,27,79, ,60
51,90,95,40,86,20,75,5,73,73
 ,41,60, ,39, ,99,73,85,96
85, ,69, ,44,5,82,98,64,53
 ,76,81,64,72,60,61,3,73,48
17, ,43,15,69,81,5,99, ,97
49,99, ,61,92,57,54, ,12,26
24,22,50,10,44,15,14,12,74,74
93,15,34,42,54,99,37, ,87,95
11,44,90,66,83,79,60,56,94,61
56,41,67,20,30, ,42,29,82,63
21,66,91,19,21,71,78,4,68,34
99,8,42,38,75,12,32,59,4,33
0, , ,6,92,61,99,77, ,20
40,20,58,74,76,41,31,55,56,43
26,11,18,32,73, , ,99,56,7
94,29, ,60,94,60, ,10,59,9
93,3,95,81,64,51,69,55,83,59
88,48,97,73,80, ,73,39,20, 
15,61,50,13,30,99,84,46,6,92
 ,72,38,89,87,92,25,70,20,5
31,25,87,67,21, ,1,85,53,54
19,24,90,99,14,88,32,66,77,21
2, ,4,97, ,30,34,88,78, 
78,67,49,11,75, ,56, ,59,28
70,33,56,7,46,84,18,86,41,95
76,19,27,11,29,51,66,73,42,28
47,14, ,0, ,37,70,18,9,97
32,61,27,68,51,81,99,92,95,14
85, ,56,13,75,44, , , ,76
86,99,55,17,11, ,6,82,64,50
0,67,23,72,84,92,17,83,93, 
48,83,82,98,26,86,32,13,74,80
10,83,27,76,14,56,18,78,1,37
9,74,74,50,14,39,40,18,43,51
37,20,47,56,75,77,17,27,40,41
7,80,4,16,94,5,76,87,24,72
36,85,1,46,89,96,68,44,75,20
 ,26,5,89,76,1,69,61,52,69
62,91,25,4,43,19,95,15,97,30
 ,32,7,10,36,1,46,22,84,11
34,2,72, ,74,68,17,37,14,77
 , ,46,8,10,90,25,35,75,75
47,67,54, ,92,36,30,70,28,0
68,24,41,4,73,19, ,69,50,50
16,9,34,99,20,27,25,79, ,76
28,86,46,17,71,62,58,54,0, 
27, ,55,70,1,82,64,28,57,71
 ,43,48,74,42,15,49, , ,97
65,79,78,94,85,46,16,47,38,47
 ,90,26,24,36,66,84,94,41,9
 ,54, ,70,45,36,78,52,25,48
47,69,99, ,94,18,78,83,25, 
23,33,67,10,80,98,85,13,60,8
7,56,54,37,29,90,44,13,36,32
59,45,76, ,37,6,80,31,38,71
66,17,34,33,78, ,95,9,61, 
 ,23,66,53,29,89,59,31, ,51
 ,84,52,10,58,88,6, ,29, 
 ,14, ,1,22,1,10,4,7,25
31,7,56,10,83, ,44,19, ,75
19,21, ,31,56,62,50, ,86,68
24,4,69,51,15,40,70, ,91,41
36,48, ,98,23,50,27,71,82,29
48, ,89,15,26,31,29,67,67,76
35,39,89,98,96,52,88,75, ,91
61,59,28,96,95,82,44,23,34,70
33,9, ,7, ,41,4,30,32,92
 ,87,47, ,91, ,26, ,83,35
30,99,12,3,44,81,91,6,62,3
27,29, ,61,5,42,58,98,90,32
84,89,57,67,25,17,39,88,34,27
78,38, ,36,38,98,60,34,21,89
23,53,41, ,63,22,41,61,36,15
47,1,51, , ,87,62,49, ,32
42,69,26,84,21,63,79, , ,67
23,98, ,24,42,23,6,61,99,36
89,81,26,33, ,5,61,93,24, 
84,58,75,37,75,41,96,75, ,2
18,79,56,52,1,63,61,45,95,7
85,73,40,73,89,7,71,32,28,77
62,16,60,93,72, ,57,61, ,66
3,5,64, , , ,28,83,44,75
85,60,9,29,5,23,57,95,57,78
6,40,57,94,48,69,7,75,91,85
96,88,60, ,18,45,98,93,77,27
64, ,98,78,22, ,7,75,54,76
97,30, ,28,41,41,89,23,69,91
95,16,21,50,38,14,77,7,57, 
99,26,85,81,17,64,99,81,99,24
3,51,82,88, ,23,18,14,6,58
80,42, , ,26,20,60,95,9, 
70,51, ,39,9,84,17,93,4,42
57,1,61, ,57,44,75,99,4,66
97,96, ,38,36,43,9,48, , 
72,67, ,1, ,0,78,67,86,86
27, ,63,48,78,90,27,60,67,99
34,70,51,3,45,29,19,49,23,25
47,90,16,14, , ,53,87,81,83
81,78,72,64,81,20,90,22,41,32
23, ,76,58,71,83,78,34,85,53
14,28,32,43,37,46,5,65,79,82
20,7,78,86,75,71, ,99,13,52
33,74,40,93,43,4,36,1,49,20
19,85,41,18,80,83,5,41,21,67
51, ,87,61,93,42,24,92,44,50
 ,21,72,40, ,61,41,0,87,57
10,53,58,56,10,28,0,82,59,23
82,22,13,37,11,48,45,75,80,54
 ,83,32,33,29,40, ,25,48,49
39,80,82,90, ,70,83,21,12,37
71,88,69,37,62,44,15,28,87, 
45,64,66,57,38,71,83,72,7,32
48,46, ,51,28,78,85,86,27,78
51,32,74, , ,77,1,43,27,35
65,18,85,4,24,84,93,92,71,96
 , ,74,55,48,59,61,46,67,82
3,4,9,25,24,68,76,96,42,70
34,73,53,74,52,94,64,44,96,75
66, ,43,39,91,64,24, ,19,76
69,51,84, ,29,59,66,66,24,60
3,53,34,63,98,67,81, ,45, 
8,51,10,49,28, ,88,89,90,75
21,67,33,14,4,11,69,17, ,35
8, , ,52,83,89,68,63,26,68
11,90,9,42,74,63,68, ,30,25
48,18,87,53,3,91,62,80,0, 
31,57,21,66,55,20, ,39, ,27
23,85,41,36,55,32,48, ,5,27
26,86,43,39,76, ,57,59,7, 
44, ,15, , ,28,69, ,0,21
72,59,47,21,92,17,63,53,50,22
 ,86,64,32,55,85,19, ,32,37
54,8,66,89, ,40,1,39,0,43
68,80,43,4,32,83,56,94,81,18
45,47,15,36,91,49, ,30,23,18
62,52,77, ,6,9,49,84,3,84
16,19,35, ,50,27,91,89,38,11
72, ,97,46,6,81,89,67,65,9
53,89,24,11,16,80,50,88,49,30
85,47,11,85,18,38,27, ,51, 
 , ,83,20,40,83,45,46,26,6
10,13,86,1,79,65,1,8,86,20
39,18,17,16,59, ,70,95,1,1
26,80, ,66,84,50,81,7,75,64
69,14,94,45,30, ,45,91,32,93
74,4,28,86,70,92,81,76, ,5
5,70,81,91,23,1,57,81, ,75
5,35,8,15,49,90,32,97,8,23
11,18, ,67,0,45,50,59,99,64
26,74,23,50,9,79,51,45,50, 
50,54, ,46, ,46,22,37,5,37
41,17, ,43,58,71, ,81,59,33
82,25,79, ,16,65,99,47, ,28
33,22,32,25,90, ,23,32,78, 
27,86,87, ,60,80,69,84,68,61
32,89,24,70,4,18,76,61,27,54
95,38,81, ,49,56,63,37, ,50
12,1, , ,70,44,45,86,35,7
48,65,58,43,52,44, ,57,78,87
58,1,24,42,36,73,15, ,95,33
22, ,67,39,46,12,75,13,27,79
4,37,69,54,48,21,10,49,96,2
 ,14,84,90,12,41, ,56,12,72
14,54,8,43,42,47,82,59,40,50
56,43,13,58,26,92,53,77,11,19
59,99,23,2,3,67,32,99,11,71
89,79,11,3,77,77,90,79,35,79
34,98,57,12,56,8,48,88,44,83
 ,60,6,38, ,19,11,46,20,9
73,16,11,69, ,13, ,35,68,14
32,78,35,6,1,86,59, ,75,86
 ,86,23,71,86,53, , ,36,38
 ,44,16,40,30,2, ,88, ,75
74,82,40,87, ,73,93,51,55,25
46, ,46,64, ,10,18,13,4,13
35,96,33,19, ,75,25,37,61,31
71,35,93,23,61,79,5,85,67,33
75,43,12,78, ,10,35,34,79,68
53,25,44,28,27,92,80,24, ,4
 ,69,88,56,50,15,81,57,12, 
41,94,54,27,99,72,69,73,49,95
29,87,13,5, ,7,10,82,23,84
57,53,62,36, ,15, ,44,24,42
97, ,4,61,34,98,2,51,31, 
46,59,65,46,85,1,52,92,3,63
79,76,83,23,86,36,87,43, ,90
37,63,13,59,65,79,82,19,44,78
61,59,3,37,7,17,88,12,42,17
74,52,57,12,45,25,7,0,40,66
65, ,53,6,8,72,52,68,25,22
86,53,22,93, ,32,28,84,51,28
57,78,58,42,73,90,68,54,27,55
72,61,85,23,95,43,57,27,70,83
52,45,78, ,6,39,66,29,12,91
71,93,99, ,15,22,31,72,96,77
57,19,38,55, ,31,9,39,28,19
54,2,37,25,74,91,34,74,1,16
 ,48,89,44,79,11,38,63, ,41
70,93,70,25,89,65,34,53,34,82
84,37,4, ,96,48,81,8,35,69
25,45,30,84,24,51, ,18,18,44
19,74,37,42,74,50,5,0,77,20
15, ,66,16,1,99,59,1, ,40
74,15,70,72,56,61,97,86,43,12
71,99,11,99,48,41,55,48,77,96
71,11, ,98,78,77,40,77,41,39
81,88, ,46,61, ,57,45,70,49
79,38, ,79,84,27, ,74, ,63
72,55,34,92,75,64,57,69,72, 
52,76,41,28,92, ,95, ,51, 
81, ,56,82,30,16,89,8,56,12
78,14,6,66,84,17,98,26,55,1
 , ,2,61, , ,95,16,9,44
24,60,28,17, ,44,16,84,78,4
64,50, ,18, ,27,28,52,3,68
78,41,78,76,60,65,49,79,11,17
73,38,88, ,92,9,32,14,84,32
33,12,36,77,53,54,40,2,88,83
47,54,98,35, ,67,75,41,91,51
38,82,59,4,71,84,46,6,75,62
 ,29,94,29,76,20, ,38,53,69
99,57,93,60,31,76, ,95,82,8
59,25,89,18,31,46,15,48,80,60
84,57,91,2,43,86, ,12,84,1
21, ,11,95,32,13,57,89,77,68
54,89,15,53, , ,99, ,17,76
34,83,50,67,65,25,50,1,94,78
95,49,75,3, ,80,54, ,64,2
16,15,14,46,28,58,21,83,93,51
52, ,96,94,89,25,78,37,8,66
32,82,29,23,30,51,36, , ,47
55,62,59,74,61,0,6,36,72,26
66, ,17,16,89, ,89,24,85,93
80,41,82,13,37,84,81,21,69,77
95,96,30,37,4,74,85,65,65,86
64,67,22,8,94,0,12,75,17,58
44,6,49,97,50, ,15,84,77,70
68,70,68,34,85,68,92,13,51,19
36,83,57,14,42,4,40,69, , 
19,51,34,90,66,33,8, ,92,45
36,3, ,13, ,82,3,90,38,65
 ,14,11,34,17,12,68,76,76, 
89,95, ,98, ,29,99,78,9,80
62,74,12,53,91,61,38,47,23, 
81,61,97,56,66,46,46,98,58,86
4,5,27,40,80, ,61,54,13,95
77,25,26,98,31,44, ,34,8,37
22, , ,79,70, ,81,77,93,59
74,78,70,81,57,95,99,41,12, 
97,15,8,71,22,27,49,21,56,36
1,38,98,61, ,18, ,45,88,56
21,35,21, ,42,91,77,88,72,74
71,53, ,46, ,35,88,9,31, 
16,31,83,34,7,90,85,88,0,80
13,82,99,11,9,55,62,82,5,64
27,29,1,89,96,49, ,31,81,23
19,4,56, ,2,46,10, ,40,23
76,54,74, , ,75,16,58,92,82
55,51,57,63,40,18,62,90,42,79
71,80, ,39,46,6, ,18,11,66
7,79,70,21,58,25,34,93,85,54
 ,57,90,34,27,3,18,83,80,65
84,67,64,16,50,34,59,76,7,86
22,39,0,84,48,22,79,56,55,23
 ,57,97,42,56,33,75,30,24,0
2,28,29,92,74,95,3, ,0,88
57,81,18,79,30,34,36,64,13,64
57,82,33,84,36,81,15,43,68,67
56,34,86,64, ,28,39,68,91,62
41,7, ,70, ,39,52,58,73,41
 ,41,45,93,97,94,34,42,27,21
56,38,58,17,49,55,85,75,25,34
40,24,49,44,44,75,71,60,90,44
48,61,97,65,5,45,28, ,78,66
82,31,4,44,36,79,71,37,76,70
80,44,98,48,51,33,48,17,11,87
84,23,45,61,36,20,1,43, ,92
31,11,56,82,88,96,29,59,9,46
56,51,79,17,96,57,17,92,45,83
18,69,43,32,49,84,56, ,35,96
49,72,24,68,87,82,61,90,6,40
68,43,75,55,33,26,58,59,40,82
71,48,27, ,33,82,27,37,77,57
50, ,32,15,51,21,83,97,25,71
 ,29,51,52,59,5, ,56, ,89
50,45,2,90,76, ,1,89,24,11
91, ,21,56,62,75,77,33,33,1
32,47,79,42, ,82,47,51,94,43
20,10,3,5,70, ,95,5,27,84
24,52,98,27,20,28,5,66,57,83
74,11,99, , ,2,98,48,3,77
31,15,53,14,99,24,55,9,68,84
36,77,14,85,72,47,60,64,85,35
50, ,6,77,26,57,22, ,56,10
76,4,87,87,79,30,57,74,87,2
59,19,11, ,68,61,99,14,32,10
60,15,39,49,85,68,41, ,7,30
36,19,53,61,97,86,2,97,9,27
80,42,50,93,68,16,77,51,0,7
54,79,63,34,73,48,70,80,91, 
59,96,74,15,32,13,83, ,40, 
74,61,92,7,95, ,68,33,5,41
13,71, ,1,67,65,0,83,77, 
84,71, , ,22,6,66,66,94,21
38,22,12,50,44, ,20,14,60,13
50,7,47,44,50,48,20,28,7,22
34,92,23,34,34, ,85,92,77,8
98,53,10,31,56,3,56,9,61,45
51,30,23,0,70,5,97,71,7,89
25,81,32,93,7,39,32,95, ,95
62,62,1,3, ,6,91,93,14,63
19, ,59,79,26,21,92,26,16,76
37,26,95,31,73, ,81,4,35, 
 ,61,86,36, ,91,37,6,71,13
91,36,1,46,72,12,83,68,63, 
34,54,0,28,93,89,51,97,36,63
39,26,21, ,48,68,1,66,31,51
81,97,64,40,68,43,47,9,3,10
80,63,10,5,18,50,68,42,80,13
 ,57,37,41,42, ,94,22,16,89
75,78,7,73,79,33,3,50,62,77
32,37,67,85,92, ,67,84,89,66
11,73,23,55, , ,37,76,93,38
 ,22,64,13, ,6,46,76,92,62
48, ,9,12,39,57,20,32,56,72
43,76,32,56,41,53,54,32,33,28
27,16,97, ,54,64,90,1,84,27
91,28,88, ,51, ,79, ,65,3
 ,95,19,41,11,81,92, ,84, 
34,99,81,43,40,27,2,37,7,58
67,91,66, ,37,98,3,37,9,62
10,98, ,88,61,69,44,90,84,20
95,39,93,70,77,75,51,47,0,39
31,83,44,12,32,70,23,61,78,29
 ,5, ,42,50,87,6,98,95,64
72,40,23,53,80,16,88,16, ,58
63,33,8,51,47,62,67,95,82,64
 ,96,50, ,66,84,23,27,2,10
34,49,13,55,27, ,92,8,88,73
25,44,75,78, ,15,49, ,98, 
